accessionVersion	clade	outbreak	lineage	outbreakLineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_006KNZ2.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187410	2026-03-16	CL287679	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172810	0.8832304813674833			OZ461697.1				0	14820
PP_006KP00.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188378	2026-03-16	CL287680	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172811	0.8645852876897099			OZ461778.1				0	18321
PP_006KP1Y.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Nakasongola	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188325	2026-03-16	CL287729	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172812	0.8763798812427425			OZ461712.1				0	15942
PP_006KP2W.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Gulu	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187594	2026-03-16	CL287790	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172813	0.871922681013544			OZ461804.1				0	16049
PP_006KP3U.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Jinja	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187882	2026-03-16	CL287828	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172814	0.9149633130333809			OZ461689.1				0	9035
PP_006KP4S.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-22	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187983	2026-03-16	CL287834	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172815	0.9218291254455933			OZ461809.1				0	7776
PP_006KP5Q.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-22	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187209	2026-03-16	CL287837	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172816	0.9273309027478462			OZ461679.1				0	5938
PP_006KP6N.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-22	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187552	2026-03-16	CL287840	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172817	0.7397279028847568			OZ461930.1				0	42119
PP_006KP7L.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-21	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188974	2026-03-16	CL287855	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172818	0.8933973601610474			OZ461660.1				0	13238
PP_006KP8J.1	Ib	sh2023	A.4	sh2023/A.4	2024-11-20	Uganda	Masaka	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	187782	2026-03-16	CL287856	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172819	0.9184925637268077			OZ461516.1				0	8239
