Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Geographic State	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Segment	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MZ465815.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-35	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465816.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-36	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465817.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-37	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465818.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-38	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465819.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-39	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465820.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-40	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465821.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017	VZVHN2017-41	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465822.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-1	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465823.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-2	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465824.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-3	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465825.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-4	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465826.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-5	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465827.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-6	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465828.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-7	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465829.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-8	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465830.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-9	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465831.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-10	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465832.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-11	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465833.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-12	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465834.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-13	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465835.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-14	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465836.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-15	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465837.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-16	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465838.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-17	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465839.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-18	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465840.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-19	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465841.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-20	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465842.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-21	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465843.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-22	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465844.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-23	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465845.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-24	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465846.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-25	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465847.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-26	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465848.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-27	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465849.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-28	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465850.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-29	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465851.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-30	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465852.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-31	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465853.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-32	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465854.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-33	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465855.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-34	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465856.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-35	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465857.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-36	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465858.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-37	lesion		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465859.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-38	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465860.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-39	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465861.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-40	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465862.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-41	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465863.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-42	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465864.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-43	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465865.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-44	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465866.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-45	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465867.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-46	oronasopharynx		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465868.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-47	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465869.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-48	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465870.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-49	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465871.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-50	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465872.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-51	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465873.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-52	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465874.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-53	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465875.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-54	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465876.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-55	lesion		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465877.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-56	oronasopharynx		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465878.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-57	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465879.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-58	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465880.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-59	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465881.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-60	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465882.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-61	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
MZ465883.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018	VZVHN2018-62	blood		333				1		2021-08-01T00:00:00Z		GenBank		The Sixth People's Hospital of Zhengzhou, Center for Translational Medicine	China	Wei,S.,Huo,Y.	2021-08-01T00:00:00Z								Human alphaherpesvirus 3		10335
